page_type,시도,시군구,읍면동,리,지역표시명,source_html,confidence,is_valid,validation_note
region,부산광역시,부산초등,,,부산초등,C:\Users\user\Documents\GitHub\studynavi\부산과외\부산초등과외\index.html,high,true,정상
region,부산광역시,북구,,,북구,C:\Users\user\Documents\GitHub\studynavi\부산과외\북구과외\index.html,high,true,정상
region,부산광역시,북구,덕천동,,덕천동,C:\Users\user\Documents\GitHub\studynavi\부산과외\북구과외\덕천동과외\index.html,high,true,정상
region,부산광역시,북구,만덕동,,만덕동,C:\Users\user\Documents\GitHub\studynavi\부산과외\북구과외\만덕동과외\index.html,high,true,정상
region,부산광역시,북구,구포동,,구포동,C:\Users\user\Documents\GitHub\studynavi\부산과외\북구과외\부산구포동과외\index.html,high,true,정상
region,부산광역시,북구,금곡동,,금곡동,C:\Users\user\Documents\GitHub\studynavi\부산과외\북구과외\부산금곡동과외\index.html,high,true,정상
region,부산광역시,북구,북구수학,,북구수학,C:\Users\user\Documents\GitHub\studynavi\부산과외\북구과외\북구수학과외\index.html,high,true,정상
region,부산광역시,북구,북구영어,,북구영어,C:\Users\user\Documents\GitHub\studynavi\부산과외\북구과외\북구영어과외\index.html,high,true,정상
region,부산광역시,북구,화명동,,화명동,C:\Users\user\Documents\GitHub\studynavi\부산과외\북구과외\화명동과외\index.html,high,true,정상
region,부산광역시,사상구,,,사상구,C:\Users\user\Documents\GitHub\studynavi\부산과외\사상구과외\index.html,high,true,정상
region,부산광역시,사상구,덕포동,,덕포동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사상구과외\덕포동과외\index.html,high,true,정상
region,부산광역시,사상구,모라동,,모라동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사상구과외\모라동과외\index.html,high,true,정상
region,부산광역시,사상구,사상구수학,,사상구수학,C:\Users\user\Documents\GitHub\studynavi\부산과외\사상구과외\사상구수학과외\index.html,high,true,정상
region,부산광역시,사상구,사상구영어,,사상구영어,C:\Users\user\Documents\GitHub\studynavi\부산과외\사상구과외\사상구영어과외\index.html,high,true,정상
region,부산광역시,사상구,엄궁동,,엄궁동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사상구과외\엄궁동과외\index.html,high,true,정상
region,부산광역시,사상구,주례동,,주례동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사상구과외\주례동과외\index.html,high,true,정상
region,부산광역시,사상구,학장동,,학장동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사상구과외\학장동과외\index.html,high,true,정상
region,부산광역시,사하구,,,사하구,C:\Users\user\Documents\GitHub\studynavi\부산과외\사하구과외\index.html,high,true,정상
region,부산광역시,사하구,감천동,,감천동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사하구과외\감천동과외\index.html,high,true,정상
region,부산광역시,사하구,다대동,,다대동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사하구과외\다대동과외\index.html,high,true,정상
region,부산광역시,사하구,당리동,,당리동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사하구과외\당리동과외\index.html,high,true,정상
region,부산광역시,사하구,괴정동,,괴정동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사하구과외\부산괴정동과외\index.html,high,true,정상
region,부산광역시,사하구,신평동,,신평동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사하구과외\부산신평동과외\index.html,high,true,정상
region,부산광역시,사하구,사하구수학,,사하구수학,C:\Users\user\Documents\GitHub\studynavi\부산과외\사하구과외\사하구수학과외\index.html,high,true,정상
region,부산광역시,사하구,사하구영어,,사하구영어,C:\Users\user\Documents\GitHub\studynavi\부산과외\사하구과외\사하구영어과외\index.html,high,true,정상
region,부산광역시,사하구,장림동,,장림동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사하구과외\장림동과외\index.html,high,true,정상
region,부산광역시,사하구,하단동,,하단동,C:\Users\user\Documents\GitHub\studynavi\부산과외\사하구과외\하단동과외\index.html,high,true,정상
region,부산광역시,서구,,,서구,C:\Users\user\Documents\GitHub\studynavi\부산과외\서구과외\index.html,high,true,정상
region,부산광역시,서구,남부민동,,남부민동,C:\Users\user\Documents\GitHub\studynavi\부산과외\서구과외\남부민동과외\index.html,high,true,정상
region,부산광역시,서구,동대신동,,동대신동,C:\Users\user\Documents\GitHub\studynavi\부산과외\서구과외\동대신동과외\index.html,high,true,정상
region,부산광역시,서구,서구수학,,서구수학,C:\Users\user\Documents\GitHub\studynavi\부산과외\서구과외\서구수학과외\index.html,high,true,정상
region,부산광역시,서구,서구영어,,서구영어,C:\Users\user\Documents\GitHub\studynavi\부산과외\서구과외\서구영어과외\index.html,high,true,정상
region,부산광역시,서구,서대신동,,서대신동,C:\Users\user\Documents\GitHub\studynavi\부산과외\서구과외\서대신동과외\index.html,high,true,정상
region,부산광역시,서구,초장동,,초장동,C:\Users\user\Documents\GitHub\studynavi\부산과외\서구과외\초장동과외\index.html,high,true,정상
region,부산광역시,서구,토성동,,토성동,C:\Users\user\Documents\GitHub\studynavi\부산과외\서구과외\토성동과외\index.html,high,true,정상
region,부산광역시,수영구,,,수영구,C:\Users\user\Documents\GitHub\studynavi\부산과외\수영구과외\index.html,high,true,정상
region,부산광역시,수영구,광안동,,광안동,C:\Users\user\Documents\GitHub\studynavi\부산과외\수영구과외\광안동과외\index.html,high,true,정상
region,부산광역시,수영구,남천동,,남천동,C:\Users\user\Documents\GitHub\studynavi\부산과외\수영구과외\남천동과외\index.html,high,true,정상
region,부산광역시,수영구,망미동,,망미동,C:\Users\user\Documents\GitHub\studynavi\부산과외\수영구과외\망미동과외\index.html,high,true,정상
region,부산광역시,수영구,수영구수학,,수영구수학,C:\Users\user\Documents\GitHub\studynavi\부산과외\수영구과외\수영구수학과외\index.html,high,true,정상
region,부산광역시,수영구,수영구영어,,수영구영어,C:\Users\user\Documents\GitHub\studynavi\부산과외\수영구과외\수영구영어과외\index.html,high,true,정상
region,부산광역시,연제구,,,연제구,C:\Users\user\Documents\GitHub\studynavi\부산과외\연제구과외\index.html,high,true,정상
region,부산광역시,연제구,거제동,,거제동,C:\Users\user\Documents\GitHub\studynavi\부산과외\연제구과외\거제동과외\index.html,high,true,정상
region,부산광역시,연제구,연산동,,연산동,C:\Users\user\Documents\GitHub\studynavi\부산과외\연제구과외\부산연산동과외\index.html,high,true,정상
region,부산광역시,연제구,연제구수학,,연제구수학,C:\Users\user\Documents\GitHub\studynavi\부산과외\연제구과외\연제구수학과외\index.html,high,true,정상
region,부산광역시,연제구,연제구영어,,연제구영어,C:\Users\user\Documents\GitHub\studynavi\부산과외\연제구과외\연제구영어과외\index.html,high,true,정상
region,부산광역시,영도구,,,영도구,C:\Users\user\Documents\GitHub\studynavi\부산과외\영도구과외\index.html,high,true,정상
region,부산광역시,영도구,남항동,,남항동,C:\Users\user\Documents\GitHub\studynavi\부산과외\영도구과외\남항동과외\index.html,high,true,정상
region,부산광역시,영도구,동삼동,,동삼동,C:\Users\user\Documents\GitHub\studynavi\부산과외\영도구과외\동삼동과외\index.html,high,true,정상
region,부산광역시,영도구,신선동,,신선동,C:\Users\user\Documents\GitHub\studynavi\부산과외\영도구과외\신선동과외\index.html,high,true,정상
region,부산광역시,영도구,영도구수학,,영도구수학,C:\Users\user\Documents\GitHub\studynavi\부산과외\영도구과외\영도구수학과외\index.html,high,true,정상
region,부산광역시,영도구,영도구영어,,영도구영어,C:\Users\user\Documents\GitHub\studynavi\부산과외\영도구과외\영도구영어과외\index.html,high,true,정상
region,부산광역시,중구,,,중구,C:\Users\user\Documents\GitHub\studynavi\부산과외\중구과외\index.html,high,true,정상
region,부산광역시,중구,광복동,,광복동,C:\Users\user\Documents\GitHub\studynavi\부산과외\중구과외\광복동과외\index.html,high,true,정상
region,부산광역시,중구,보수동,,보수동,C:\Users\user\Documents\GitHub\studynavi\부산과외\중구과외\보수동과외\index.html,high,true,정상
region,부산광역시,중구,대청동,,대청동,C:\Users\user\Documents\GitHub\studynavi\부산과외\중구과외\부산대청동과외\index.html,high,true,정상
region,부산광역시,중구,영주동,,영주동,C:\Users\user\Documents\GitHub\studynavi\부산과외\중구과외\부산영주동과외\index.html,high,true,정상
region,부산광역시,중구,중구수학,,중구수학,C:\Users\user\Documents\GitHub\studynavi\부산과외\중구과외\중구수학과외\index.html,high,true,정상
region,부산광역시,중구,중구영어,,중구영어,C:\Users\user\Documents\GitHub\studynavi\부산과외\중구과외\중구영어과외\index.html,high,true,정상
region,부산광역시,해운대구,,,해운대구,C:\Users\user\Documents\GitHub\studynavi\부산과외\해운대구과외\index.html,high,true,정상
region,부산광역시,해운대구,반여동,,반여동,C:\Users\user\Documents\GitHub\studynavi\부산과외\해운대구과외\반여동과외\index.html,high,true,정상
region,부산광역시,해운대구,반송동,,반송동,C:\Users\user\Documents\GitHub\studynavi\부산과외\해운대구과외\부산반송동과외\index.html,high,true,정상
region,부산광역시,해운대구,중동,,중동,C:\Users\user\Documents\GitHub\studynavi\부산과외\해운대구과외\부산중동과외\index.html,high,true,정상
region,부산광역시,해운대구,우동,,우동,C:\Users\user\Documents\GitHub\studynavi\부산과외\해운대구과외\우동과외\index.html,high,true,정상
region,부산광역시,해운대구,재송동,,재송동,C:\Users\user\Documents\GitHub\studynavi\부산과외\해운대구과외\재송동과외\index.html,high,true,정상
region,부산광역시,해운대구,좌동,,좌동,C:\Users\user\Documents\GitHub\studynavi\부산과외\해운대구과외\좌동과외\index.html,high,true,정상
region,부산광역시,해운대구,해운대구수학,,해운대구수학,C:\Users\user\Documents\GitHub\studynavi\부산과외\해운대구과외\해운대구수학과외\index.html,high,true,정상
region,부산광역시,해운대구,해운대구영어,,해운대구영어,C:\Users\user\Documents\GitHub\studynavi\부산과외\해운대구과외\해운대구영어과외\index.html,high,true,정상
region,서울특별시,,,,서울특별시,C:\Users\user\Documents\GitHub\studynavi\서울과외\index.html,high,true,정상
region,서울특별시,강남구,,,강남구,C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\index.html,high,true,정상
region,서울특별시,강남구,강남구수학,,강남구수학,C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\강남구수학과외\index.html,high,true,정상
region,서울특별시,강남구,강남구신사동,,강남구신사동,C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\강남구신사동과외\index.html,high,true,정상
region,서울특별시,강남구,강남구영어,,강남구영어,C:\Users\user\Documents\GitHub\studynavi\서울과외\강남구과외\강남구영어과외\index.html,high,true,정상
