page_type,시도,시군구,읍면동,리,학교명,학교급,대상,source_html,confidence,is_valid,validation_note
school,충청남도,공주시,신관동,,봉황중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\신관동과외\봉황중과외\index.html,high,true,정상
school,충청남도,공주시,웅진동,,공주금성여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\웅진동과외\공주금성여자고과외\index.html,high,true,정상
school,충청남도,공주시,중학동,,공주고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\중학동과외\공주고과외\index.html,high,true,정상
school,충청남도,공주시,교동,,공주여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\충남교동과외\공주여자중과외\index.html,high,true,정상
school,충청남도,공주시,중동,,공주영명고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\충남중동과외\공주영명고과외\index.html,high,true,정상
school,충청남도,공주시,중동,,공주영명중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\공주시과외\충남중동과외\공주영명중과외\index.html,high,true,정상
school,충청남도,논산시,관촉동,,기민중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\관촉동과외\기민중과외\index.html,high,true,정상
school,충청남도,논산시,등화동,,논산대건고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\등화동과외\논산대건고과외\index.html,high,true,정상
school,충청남도,논산시,등화동,,논산대건중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\등화동과외\논산대건중과외\index.html,high,true,정상
school,충청남도,논산시,부창동,,논산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\부창동과외\논산중과외\index.html,high,true,정상
school,충청남도,논산시,부창동,,쌘뽈여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\부창동과외\쌘뽈여자고과외\index.html,high,true,정상
school,충청남도,논산시,부창동,,쌘뽈여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\부창동과외\쌘뽈여자중과외\index.html,high,true,정상
school,충청남도,논산시,청동,,연산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\청동과외\연산중과외\index.html,high,true,정상
school,충청남도,논산시,내동,,논산고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\충남내동과외\논산고과외\index.html,high,true,정상
school,충청남도,논산시,취암동,,국방항공고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\취암동과외\국방항공고과외\index.html,high,true,정상
school,충청남도,논산시,취암동,,논산여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\취암동과외\논산여자고과외\index.html,high,true,정상
school,충청남도,논산시,취암동,,논산여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\논산시과외\취암동과외\논산여자중과외\index.html,high,true,정상
school,충청남도,당진시,당진시읍내동,,호서고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\당진시과외\당진시읍내동과외\호서고과외\index.html,high,true,정상
school,충청남도,당진시,당진시읍내동,,호서중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\당진시과외\당진시읍내동과외\호서중과외\index.html,high,true,정상
school,충청남도,당진시,채운동,,당진고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\당진시과외\채운동과외\당진고과외\index.html,high,true,정상
school,충청남도,당진시,채운동,,당진중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\당진시과외\채운동과외\당진중과외\index.html,high,true,정상
school,충청남도,당진시,수청동,,수청중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\당진시과외\충남수청동과외\수청중과외\index.html,high,true,정상
school,충청남도,당진시,원당동,,원당중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\당진시과외\충남원당동과외\원당중과외\index.html,high,true,정상
school,충청남도,보령시,대천동,,대천여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\보령시과외\대천동과외\대천여자고과외\index.html,high,true,정상
school,충청남도,보령시,대천동,,대천여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\보령시과외\대천동과외\대천여자중과외\index.html,high,true,정상
school,충청남도,보령시,동대동,,한내여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\보령시과외\동대동과외\한내여자중과외\index.html,high,true,정상
school,충청남도,보령시,만세운동,,주산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\보령시과외\만세운동과외\주산중과외\index.html,high,true,정상
school,충청남도,보령시,명천동,,대명중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\보령시과외\명천동과외\대명중과외\index.html,high,true,정상
school,충청남도,보령시,명천동,,대천중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\보령시과외\명천동과외\대천중과외\index.html,high,true,정상
school,충청남도,보령시,신흑동,,대천서중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\보령시과외\신흑동과외\대천서중과외\index.html,high,true,정상
school,충청남도,보령시,야동,,남포중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\보령시과외\야동과외\남포중과외\index.html,high,true,정상
school,충청남도,보령시,죽정동,,대천고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\보령시과외\죽정동과외\대천고과외\index.html,high,true,정상
school,충청남도,서산시,동문동,,서령고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\서산시과외\동문동과외\서령고과외\index.html,high,true,정상
school,충청남도,서산시,동문동,,서령중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\서산시과외\동문동과외\서령중과외\index.html,high,true,정상
school,충청남도,서산시,동문동,,서산중앙고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\서산시과외\동문동과외\서산중앙고과외\index.html,high,true,정상
school,충청남도,서산시,서산시읍내동,,서산부춘중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\서산시과외\서산시읍내동과외\서산부춘중과외\index.html,high,true,정상
school,충청남도,서산시,석림동,,서산석림중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\서산시과외\석림동과외\서산석림중과외\index.html,high,true,정상
school,충청남도,서산시,석림동,,서산여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\서산시과외\석림동과외\서산여자고과외\index.html,high,true,정상
school,충청남도,서산시,석림동,,서산여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\서산시과외\석림동과외\서산여자중과외\index.html,high,true,정상
school,충청남도,서산시,석남동,,서산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\서산시과외\충남석남동과외\서산중과외\index.html,high,true,정상
school,충청남도,아산시,권곡동,,한올고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\권곡동과외\한올고과외\index.html,high,true,정상
school,충청남도,아산시,권곡동,,한올중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\권곡동과외\한올중과외\index.html,high,true,정상
school,충청남도,아산시,모종동,,모종중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\모종동과외\모종중과외\index.html,high,true,정상
school,충청남도,아산시,실옥동,,온양신정중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\실옥동과외\온양신정중과외\index.html,high,true,정상
school,충청남도,아산시,용화동,,온양용화고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\용화동과외\온양용화고과외\index.html,high,true,정상
school,충청남도,아산시,용화동,,온양중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\용화동과외\온양중과외\index.html,high,true,정상
school,충청남도,아산시,온천동,,아산고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\충남온천동과외\아산고과외\index.html,high,true,정상
school,충청남도,아산시,온천동,,아산중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\충남온천동과외\아산중과외\index.html,high,true,정상
school,충청남도,아산시,온천동,,온양고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\충남온천동과외\온양고과외\index.html,high,true,정상
school,충청남도,아산시,온천동,,온양용화중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\충남온천동과외\온양용화중과외\index.html,high,true,정상
school,충청남도,아산시,풍기동,,온양여자고등학교,고등학교,고등학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\풍기동과외\온양여자고과외\index.html,high,true,정상
school,충청남도,아산시,풍기동,,온양여자중학교,중학교,중학생,C:\Users\user\Documents\GitHub\studynavi\충남과외\아산시과외\풍기동과외\온양여자중과외\index.html,high,true,정상
